Ping 10.0.0.1 via ports 65534->7000
Reply from 10.0.0.1 seq=0 time=0.429248 ms
Reply from 10.0.0.1 seq=1 time=0.549248 ms
Reply from 10.0.0.1 seq=2 time=0.669248 ms
Reply from 10.0.0.1 seq=3 time=0.669248 ms
Reply from 10.0.0.1 seq=4 time=0.789248 ms
Reply from 10.0.0.1 seq=5 time=0.789248 ms
Reply from 10.0.0.1 seq=6 time=0.909248 ms
Reply from 10.0.0.1 seq=7 time=0.918919 ms
Reply from 10.0.0.1 seq=8 time=0.909248 ms
Reply from 10.0.0.1 seq=9 time=0.909248 ms
Reply from 10.0.0.1 seq=10 time=0.909248 ms
Reply from 10.0.0.1 seq=11 time=0.909248 ms
Reply from 10.0.0.1 seq=12 time=0.912448 ms
Reply from 10.0.0.1 seq=13 time=1.02925 ms
Reply from 10.0.0.1 seq=14 time=1.02925 ms
Reply from 10.0.0.1 seq=15 time=1.02925 ms
Reply from 10.0.0.1 seq=16 time=1.02925 ms
Reply from 10.0.0.1 seq=17 time=1.02925 ms
Reply from 10.0.0.1 seq=18 time=1.04432 ms
Reply from 10.0.0.1 seq=19 time=1.02925 ms
Reply from 10.0.0.1 seq=20 time=1.02925 ms
Reply from 10.0.0.1 seq=21 time=1.02925 ms
Reply from 10.0.0.1 seq=22 time=1.02925 ms
Reply from 10.0.0.1 seq=23 time=1.02925 ms
Reply from 10.0.0.1 seq=24 time=1.02925 ms
Reply from 10.0.0.1 seq=25 time=1.02925 ms
Reply from 10.0.0.1 seq=26 time=1.02925 ms
Reply from 10.0.0.1 seq=27 time=1.02925 ms
Reply from 10.0.0.1 seq=28 time=1.06925 ms
Reply from 10.0.0.1 seq=29 time=1.07573 ms
Reply from 10.0.0.1 seq=30 time=1.0821 ms
Reply from 10.0.0.1 seq=31 time=1.06925 ms
Reply from 10.0.0.1 seq=32 time=1.06925 ms
Reply from 10.0.0.1 seq=33 time=1.11167 ms
Reply from 10.0.0.1 seq=34 time=1.07973 ms
Reply from 10.0.0.1 seq=35 time=1.10925 ms
Reply from 10.0.0.1 seq=36 time=1.12416 ms
Reply from 10.0.0.1 seq=37 time=1.10925 ms
Reply from 10.0.0.1 seq=38 time=1.10958 ms
Reply from 10.0.0.1 seq=39 time=1.14408 ms
Reply from 10.0.0.1 seq=40 time=1.10925 ms
Reply from 10.0.0.1 seq=41 time=1.10925 ms
Reply from 10.0.0.1 seq=42 time=1.10925 ms
Reply from 10.0.0.1 seq=43 time=1.10925 ms
Reply from 10.0.0.1 seq=44 time=1.10925 ms
Reply from 10.0.0.1 seq=45 time=1.14057 ms
Reply from 10.0.0.1 seq=46 time=1.10925 ms
Reply from 10.0.0.1 seq=47 time=1.10925 ms
Reply from 10.0.0.1 seq=48 time=1.08182 ms
Reply from 10.0.0.1 seq=49 time=1.06925 ms
Reply from 10.0.0.1 seq=50 time=1.08659 ms
Reply from 10.0.0.1 seq=51 time=1.06925 ms
Reply from 10.0.0.1 seq=52 time=1.06925 ms
Reply from 10.0.0.1 seq=53 time=1.0713 ms
Reply from 10.0.0.1 seq=54 time=1.06925 ms
Reply from 10.0.0.1 seq=55 time=1.10925 ms
Reply from 10.0.0.1 seq=56 time=1.06925 ms
Reply from 10.0.0.1 seq=57 time=1.07014 ms
Reply from 10.0.0.1 seq=58 time=1.06925 ms
Reply from 10.0.0.1 seq=59 time=1.10925 ms
Reply from 10.0.0.1 seq=60 time=1.11043 ms
Reply from 10.0.0.1 seq=61 time=1.15799 ms
Reply from 10.0.0.1 seq=62 time=1.15718 ms
Reply from 10.0.0.1 seq=63 time=1.14988 ms
Reply from 10.0.0.1 seq=64 time=1.1533 ms
Reply from 10.0.0.1 seq=65 time=1.16491 ms
Reply from 10.0.0.1 seq=66 time=1.17155 ms
Reply from 10.0.0.1 seq=67 time=1.14925 ms
Reply from 10.0.0.1 seq=68 time=1.16095 ms
Reply from 10.0.0.1 seq=69 time=1.14925 ms
Reply from 10.0.0.1 seq=70 time=1.16111 ms
Reply from 10.0.0.1 seq=71 time=1.15174 ms
Reply from 10.0.0.1 seq=72 time=1.14925 ms
Reply from 10.0.0.1 seq=73 time=1.14928 ms
Reply from 10.0.0.1 seq=74 time=1.14925 ms
Reply from 10.0.0.1 seq=75 time=1.16477 ms
Reply from 10.0.0.1 seq=76 time=1.14925 ms
Reply from 10.0.0.1 seq=77 time=1.14925 ms
Reply from 10.0.0.1 seq=78 time=1.16851 ms
Reply from 10.0.0.1 seq=79 time=1.14925 ms
Reply from 10.0.0.1 seq=80 time=1.14925 ms
Reply from 10.0.0.1 seq=81 time=1.14925 ms
Reply from 10.0.0.1 seq=82 time=1.15218 ms
Reply from 10.0.0.1 seq=83 time=1.14925 ms
Reply from 10.0.0.1 seq=84 time=1.14925 ms
Reply from 10.0.0.1 seq=85 time=1.19635 ms
Reply from 10.0.0.1 seq=86 time=1.14925 ms
Reply from 10.0.0.1 seq=87 time=1.15703 ms
Reply from 10.0.0.1 seq=88 time=1.19504 ms
Reply from 10.0.0.1 seq=89 time=1.18018 ms
Reply from 10.0.0.1 seq=90 time=1.14925 ms
Reply from 10.0.0.1 seq=91 time=1.16591 ms
Reply from 10.0.0.1 seq=92 time=1.14925 ms
Reply from 10.0.0.1 seq=93 time=1.16526 ms
Reply from 10.0.0.1 seq=94 time=1.14925 ms
Reply from 10.0.0.1 seq=95 time=1.16332 ms
Reply from 10.0.0.1 seq=96 time=1.14925 ms
Reply from 10.0.0.1 seq=97 time=1.14925 ms
Reply from 10.0.0.1 seq=98 time=1.1604 ms
Reply from 10.0.0.1 seq=99 time=1.16768 ms
Reply from 10.0.0.1 seq=100 time=1.15103 ms
Reply from 10.0.0.1 seq=101 time=1.14925 ms
Reply from 10.0.0.1 seq=102 time=1.15775 ms
Reply from 10.0.0.1 seq=103 time=1.14925 ms
Reply from 10.0.0.1 seq=104 time=1.11622 ms
Reply from 10.0.0.1 seq=105 time=1.16416 ms
Reply from 10.0.0.1 seq=106 time=1.15084 ms
Reply from 10.0.0.1 seq=107 time=1.16216 ms
Reply from 10.0.0.1 seq=108 time=1.14925 ms
Reply from 10.0.0.1 seq=109 time=1.15997 ms
Reply from 10.0.0.1 seq=110 time=1.1831 ms
Reply from 10.0.0.1 seq=111 time=1.16583 ms
Reply from 10.0.0.1 seq=112 time=1.14925 ms
Reply from 10.0.0.1 seq=113 time=1.14925 ms
Reply from 10.0.0.1 seq=114 time=1.14925 ms
Reply from 10.0.0.1 seq=115 time=1.14925 ms
Reply from 10.0.0.1 seq=116 time=1.14925 ms
Reply from 10.0.0.1 seq=117 time=1.14925 ms
Reply from 10.0.0.1 seq=118 time=1.17188 ms
Reply from 10.0.0.1 seq=119 time=1.17409 ms
Reply from 10.0.0.1 seq=120 time=1.16146 ms
Reply from 10.0.0.1 seq=121 time=1.1528 ms
Reply from 10.0.0.1 seq=122 time=1.14925 ms
Reply from 10.0.0.1 seq=123 time=1.173 ms
Reply from 10.0.0.1 seq=124 time=1.17389 ms
Reply from 10.0.0.1 seq=125 time=1.14925 ms
Reply from 10.0.0.1 seq=126 time=1.15483 ms
Reply from 10.0.0.1 seq=127 time=1.14925 ms
Reply from 10.0.0.1 seq=128 time=1.14925 ms
Reply from 10.0.0.1 seq=129 time=1.16861 ms
Reply from 10.0.0.1 seq=130 time=1.1612 ms
Reply from 10.0.0.1 seq=131 time=1.1542 ms
Reply from 10.0.0.1 seq=132 time=1.15048 ms
Reply from 10.0.0.1 seq=133 time=1.14925 ms
Reply from 10.0.0.1 seq=134 time=1.15975 ms
Reply from 10.0.0.1 seq=135 time=1.14925 ms
Reply from 10.0.0.1 seq=136 time=1.14925 ms
Reply from 10.0.0.1 seq=137 time=1.1668 ms
Reply from 10.0.0.1 seq=138 time=1.15959 ms
Reply from 10.0.0.1 seq=139 time=1.16052 ms
Reply from 10.0.0.1 seq=140 time=1.15064 ms
Reply from 10.0.0.1 seq=141 time=1.14925 ms
Reply from 10.0.0.1 seq=142 time=1.14925 ms
Reply from 10.0.0.1 seq=143 time=1.14925 ms
Reply from 10.0.0.1 seq=144 time=1.14925 ms
Reply from 10.0.0.1 seq=145 time=1.14925 ms
Reply from 10.0.0.1 seq=146 time=1.16073 ms
Reply from 10.0.0.1 seq=147 time=1.14925 ms
Reply from 10.0.0.1 seq=148 time=1.15579 ms
Reply from 10.0.0.1 seq=149 time=1.14925 ms
Reply from 10.0.0.1 seq=150 time=1.1713 ms
Reply from 10.0.0.1 seq=151 time=1.15653 ms
Reply from 10.0.0.1 seq=152 time=1.14925 ms
Reply from 10.0.0.1 seq=153 time=1.15151 ms
Reply from 10.0.0.1 seq=154 time=1.14925 ms
Reply from 10.0.0.1 seq=155 time=1.14925 ms
Reply from 10.0.0.1 seq=156 time=1.14925 ms
Reply from 10.0.0.1 seq=157 time=1.15278 ms
Reply from 10.0.0.1 seq=158 time=1.14925 ms
Reply from 10.0.0.1 seq=159 time=1.14925 ms
Reply from 10.0.0.1 seq=160 time=1.17704 ms
Reply from 10.0.0.1 seq=161 time=1.14925 ms
