 TimeSec      SRC      DST   Cookie                   SRCIP          DSTIP       SRCPort  DSTPort  Protocol  NumSwitches Active   InCache  Blocked  Direction  TimeCreated  TimeFinished      ExpBytes       Rate
  10.000       SW       HW 0x06c06b2710753011         10.0.0.108       10.0.0.107    10000    30000    17        5           true     false    false    1                1.846         0.000         0        6665189
  10.000       SW       HW 0x0260252713753311         10.0.0.38       10.0.0.37    10003    30003    17        5           true     false    false    1                6.467         0.000         0        6334173
  10.000       SW       HW 0x05004f2713753311         10.0.0.80       10.0.0.79    10003    30003    17        5           true     false    false    1                6.426         0.000         0        6287283
  10.000       SW       HW 0x0b00af2710753011         10.0.0.176       10.0.0.175    10000    30000    17        5           true     false    false    2                6.855         0.000         0        5484366
  10.000       SW       HW 0x08a0892710753011         10.0.0.138       10.0.0.137    10000    30000    17        5           true     false    false    1                2.677         0.000         0        5448421
  10.000       SW       HW 0x0e00df2710753011         10.0.0.224       10.0.0.223    10000    30000    17        5           true     false    false    2                1.054         0.000         0        4752906
  10.000       SW       HW 0x0620612712753211         10.0.0.98       10.0.0.97    10002    30002    17        5           true     false    false    1                7.947         0.000         0        4620652
  10.000       SW       HW 0x0340332714753411         10.0.0.52       10.0.0.51    10004    30004    17        5           true     false    false    1                8.973         0.000         0        4548683
  10.000       SW       HW 0x04a0492710753011         10.0.0.74       10.0.0.73    10000    30000    17        5           true     false    false    1                7.435         0.000         0        4515949
  10.000       SW       HW 0x0940932711753111         10.0.0.148       10.0.0.147    10001    30001    17        5           true     false    false    1                3.621         0.000         0        4323143
  10.000       SW       HW 0x1081072711753111         10.0.1.8       10.0.1.7    10001    30001    17        5           true     false    false    2                4.999         0.000         0        4052594
  10.000       SW       HW 0x02001f2710753011         10.0.0.32       10.0.0.31    10000    30000    17        5           true     false    false    1                1.006         0.000         0        3975255
  10.000       SW       HW 0x0220212712753211         10.0.0.34       10.0.0.33    10002    30002    17        5           true     false    false    1                5.406         0.000         0        3933436
  10.000       SW       HW 0x0e60e52713753311         10.0.0.230       10.0.0.229    10003    30003    17        5           true     false    false    2                8.326         0.000         0        3848172
  10.000       SW       HW 0x11c11b2717753711         10.0.1.28       10.0.1.27    10007    30007    17        5           true     false    false    2                7.258         0.000         0        3804004
  10.000       SW       HW 0x11c11b2713753311         10.0.1.28       10.0.1.27    10003    30003    17        5           true     false    false    2                4.578         0.000         0        3771099
  10.000       SW       HW 0x0a60a52713753311         10.0.0.166       10.0.0.165    10003    30003    17        5           true     false    false    2                5.191         0.000         0        3769955
  10.000       SW       HW 0x08c08b2710753011         10.0.0.140       10.0.0.139    10000    30000    17        5           true     false    false    1                6.669         0.000         0        3768773
  10.000       SW       HW 0x1281272715753511         10.0.1.40       10.0.1.39    10005    30005    17        5           true     false    false    2                9.894         0.000         0        3644735
  10.000       SW       HW 0x12011f2713753311         10.0.1.32       10.0.1.31    10003    30003    17        5           true     false    false    2                5.843         0.000         0        3623580
  10.000       SW       HW 0x0f80f72714753411         10.0.0.248       10.0.0.247    10004    30004    17        5           true     false    false    2                9.781         0.000         0        3546800
  10.000       SW       HW 0x10e10d2712753211         10.0.1.14       10.0.1.13    10002    30002    17        5           true     false    false    2                7.939         0.000         0        3496173
  10.000       SW       HW 0x07006f2710753011         10.0.0.112       10.0.0.111    10000    30000    17        5           true     false    false    1                1.640         0.000         0        3451148
  10.000       SW       HW 0x0820812711753111         10.0.0.130       10.0.0.129    10001    30001    17        5           true     false    false    1                3.295         0.000         0        3431473
  10.000       SW       HW 0x07006f2714753411         10.0.0.112       10.0.0.111    10004    30004    17        5           true     false    false    1                6.634         0.000         0        3423358
  10.000       SW       HW 0x06e06d2716753611         10.0.0.110       10.0.0.109    10006    30006    17        5           true     false    false    1                9.155         0.000         0        3374758
  10.000       SW       HW 0x0c80c72711753111         10.0.0.200       10.0.0.199    10001    30001    17        5           true     false    false    2                8.794         0.000         0        3358367
  10.000       SW       HW 0x0440432714753411         10.0.0.68       10.0.0.67    10004    30004    17        5           true     false    false    1                7.126         0.000         0        3258136
  10.000       SW       HW 0x0260252714753411         10.0.0.38       10.0.0.37    10004    30004    17        5           true     false    false    1                7.588         0.000         0        3102022
  10.000       SW       HW 0x09a0992711753111         10.0.0.154       10.0.0.153    10001    30001    17        5           true     false    false    2                7.532         0.000         0        3046926
  10.000       SW       HW 0x0360352716753611         10.0.0.54       10.0.0.53    10006    30006    17        5           true     false    false    1                8.838         0.000         0        3006069
  10.000       SW       HW 0x1161152713753311         10.0.1.22       10.0.1.21    10003    30003    17        5           true     false    false    2                3.406         0.000         0        3001764
  10.000       SW       HW 0x1221212710753011         10.0.1.34       10.0.1.33    10000    30000    17        5           true     false    false    2                3.055         0.000         0        2980828
  10.000       SW       HW 0x09e09d2714753411         10.0.0.158       10.0.0.157    10004    30004    17        5           true     false    false    2                6.773         0.000         0        2969068
  10.000       SW       HW 0x0ac0ab2710753011         10.0.0.172       10.0.0.171    10000    30000    17        5           true     false    false    2                4.362         0.000         0        2968659
  10.000       SW       HW 0x0bc0bb2712753211         10.0.0.188       10.0.0.187    10002    30002    17        5           true     false    false    2                4.718         0.000         0        2966620
  10.000       SW       HW 0x0080072711753111         10.0.0.8       10.0.0.7    10001    30001    17        5           true     false    false    1                2.251         0.000         0        2864186
  10.000       SW       HW 0x0a20a12710753011         10.0.0.162       10.0.0.161    10000    30000    17        5           true     false    false    2                2.627         0.000         0        2857325
  10.000       SW       HW 0x0d80d72713753311         10.0.0.216       10.0.0.215    10003    30003    17        5           true     false    false    2                5.857         0.000         0        2830926
  10.000       SW       HW 0x06005f2715753511         10.0.0.96       10.0.0.95    10005    30005    17        5           true     false    false    1                5.091         0.000         0        2799421
  10.000       SW       HW 0x1161152710753011         10.0.1.22       10.0.1.21    10000    30000    17        5           true     false    false    2                1.017         0.000         0        2797298
  10.000       SW       HW 0x1181172711753111         10.0.1.24       10.0.1.23    10001    30001    17        5           true     false    false    2                6.618         0.000         0        2786084
  10.000       SW       HW 0x0ea0e92711753111         10.0.0.234       10.0.0.233    10001    30001    17        5           true     false    false    2                5.673         0.000         0        2785760
  10.000       SW       HW 0x0ae0ad2711753111         10.0.0.174       10.0.0.173    10001    30001    17        5           true     false    false    2                2.149         0.000         0        2782116
  10.000       SW       HW 0x10c10b2716753611         10.0.1.12       10.0.1.11    10006    30006    17        5           true     false    false    2                9.065         0.000         0        2776285
  10.000       SW       HW 0x0b80b72711753111         10.0.0.184       10.0.0.183    10001    30001    17        5           true     false    false    2                6.571         0.000         0        2712930
  10.000       SW       HW 0x0280272713753311         10.0.0.40       10.0.0.39    10003    30003    17        5           true     false    false    1                7.858         0.000         0        2711610
  10.000       SW       HW 0x10c10b2710753011         10.0.1.12       10.0.1.11    10000    30000    17        5           true     false    false    2                2.759         0.000         0        2673319
  10.000       SW       HW 0x01e01d2712753211         10.0.0.30       10.0.0.29    10002    30002    17        5           true     false    false    1                5.424         0.000         0        2668899
  10.000       SW       HW 0x0760752710753011         10.0.0.118       10.0.0.117    10000    30000    17        5           true     false    false    1                2.670         0.000         0        2655631
  10.000       SW       HW 0x0280272710753011         10.0.0.40       10.0.0.39    10000    30000    17        5           true     false    false    1                2.971         0.000         0        2653690
  10.000       SW       HW 0x0d20d12710753011         10.0.0.210       10.0.0.209    10000    30000    17        5           true     false    false    2                1.959         0.000         0        2613826
  10.000       SW       HW 0x05004f2717753711         10.0.0.80       10.0.0.79    10007    30007    17        5           true     false    false    1                9.660         0.000         0        2605097
  10.000       SW       HW 0x00a0092710753011         10.0.0.10       10.0.0.9    10000    30000    17        5           true     false    false    1                1.199         0.000         0        2604417
  10.000       SW       HW 0x0ca0c92711753111         10.0.0.202       10.0.0.201    10001    30001    17        5           true     false    false    2                3.035         0.000         0        2584131
  10.000       SW       HW 0x0940932710753011         10.0.0.148       10.0.0.147    10000    30000    17        5           true     false    false    1                3.243         0.000         0        2538077
  10.000       SW       HW 0x08a0892712753211         10.0.0.138       10.0.0.137    10002    30002    17        5           true     false    false    1                7.599         0.000         0        2535303
  10.000       SW       HW 0x0960952711753111         10.0.0.150       10.0.0.149    10001    30001    17        5           true     false    false    1                7.393         0.000         0        2534999
  10.000       SW       HW 0x1000ff2712753211         10.0.1.0       10.0.0.255    10002    30002    17        5           true     false    false    2                4.435         0.000         0        2504010
  10.000       SW       HW 0x06c06b2715753511         10.0.0.108       10.0.0.107    10005    30005    17        5           true     false    false    1                4.434         0.000         0        2499334
  10.000       SW       HW 0x0c60c52711753111         10.0.0.198       10.0.0.197    10001    30001    17        5           true     false    false    2                7.710         0.000         0        2499267
  10.000       SW       HW 0x03e03d2714753411         10.0.0.62       10.0.0.61    10004    30004    17        5           true     false    false    1                8.323         0.000         0        2494751
  10.000       SW       HW 0x04a0492711753111         10.0.0.74       10.0.0.73    10001    30001    17        5           true     false    false    1                8.286         0.000         0        2483270
  10.000       SW       HW 0x0980972713753311         10.0.0.152       10.0.0.151    10003    30003    17        5           true     false    false    1                5.352         0.000         0        2439519
  10.000       SW       HW 0x07e07d2712753211         10.0.0.126       10.0.0.125    10002    30002    17        5           true     false    false    1                3.108         0.000         0        2432028
  10.000       SW       HW 0x0240232710753011         10.0.0.36       10.0.0.35    10000    30000    17        5           true     false    false    1                2.082         0.000         0        2427743
  10.000       SW       HW 0x0ae0ad2717753711         10.0.0.174       10.0.0.173    10007    30007    17        5           true     false    false    2                6.260         0.000         0        2383209
  10.000       SW       HW 0x11c11b271a753a11         10.0.1.28       10.0.1.27    10010    30010    17        5           true     false    false    2                9.165         0.000         0        2381535
  10.000       SW       HW 0x03e03d2712753211         10.0.0.62       10.0.0.61    10002    30002    17        5           true     false    false    1                5.646         0.000         0        2362121
  10.000       SW       HW 0x07e07d2715753511         10.0.0.126       10.0.0.125    10005    30005    17        5           true     false    false    1                8.408         0.000         0        2338721
  10.000       SW       HW 0x01e01d2710753011         10.0.0.30       10.0.0.29    10000    30000    17        5           true     false    false    1                1.287         0.000         0        2331454
  10.000       SW       HW 0x10c10b2712753211         10.0.1.12       10.0.1.11    10002    30002    17        5           true     false    false    2                4.972         0.000         0        2315743
  10.000       SW       HW 0x0840832711753111         10.0.0.132       10.0.0.131    10001    30001    17        5           true     false    false    1                6.011         0.000         0        2301771
  10.000       SW       HW 0x0d00cf2711753111         10.0.0.208       10.0.0.207    10001    30001    17        5           true     false    false    2                6.195         0.000         0        2285561
  10.000       SW       HW 0x06c06b2717753711         10.0.0.108       10.0.0.107    10007    30007    17        5           true     false    false    1                8.388         0.000         0        2272627
  10.000       SW       HW 0x0f20f12711753111         10.0.0.242       10.0.0.241    10001    30001    17        5           true     false    false    2                3.869         0.000         0        2249164
  10.000       SW       HW 0x0540532710753011         10.0.0.84       10.0.0.83    10000    30000    17        5           true     false    false    1                4.601         0.000         0        2248440
  10.000       SW       HW 0x0680672712753211         10.0.0.104       10.0.0.103    10002    30002    17        5           true     false    false    1                4.775         0.000         0        2246888
  10.000       SW       HW 0x03c03b2714753411         10.0.0.60       10.0.0.59    10004    30004    17        5           true     false    false    1                9.654         0.000         0        2246412
  10.000       SW       HW 0x05e05d2711753111         10.0.0.94       10.0.0.93    10001    30001    17        5           true     false    false    1                3.816         0.000         0        2229732
  10.000       SW       HW 0x0980972710753011         10.0.0.152       10.0.0.151    10000    30000    17        5           true     false    false    1                1.808         0.000         0        2223655
  10.000       SW       HW 0x10a1092715753511         10.0.1.10       10.0.1.9    10005    30005    17        5           true     false    false    2                6.834         0.000         0        2148867
  10.000       SW       HW 0x03002f2711753111         10.0.0.48       10.0.0.47    10001    30001    17        5           true     false    false    1                5.423         0.000         0        2141005
  10.000       SW       HW 0x0820812712753211         10.0.0.130       10.0.0.129    10002    30002    17        5           true     false    false    1                5.015         0.000         0        2128743
  10.000       SW       HW 0x0080072710753011         10.0.0.8       10.0.0.7    10000    30000    17        5           true     false    false    1                1.436         0.000         0        2128377
  10.000       SW       HW 0x0520512715753511         10.0.0.82       10.0.0.81    10005    30005    17        5           true     false    false    1                6.558         0.000         0        2117806
  10.000       SW       HW 0x0e60e52710753011         10.0.0.230       10.0.0.229    10000    30000    17        5           true     false    false    2                1.681         0.000         0        2106648
  10.000       SW       HW 0x0ee0ed2711753111         10.0.0.238       10.0.0.237    10001    30001    17        5           true     false    false    2                5.341         0.000         0        2082440
  10.000       SW       HW 0x0380372714753411         10.0.0.56       10.0.0.55    10004    30004    17        5           true     false    false    1                5.332         0.000         0        2081213
  10.000       SW       HW 0x0460452711753111         10.0.0.70       10.0.0.69    10001    30001    17        5           true     false    false    1                2.878         0.000         0        2065643
  10.000       SW       HW 0x1281272712753211         10.0.1.40       10.0.1.39    10002    30002    17        5           true     false    false    2                5.660         0.000         0        2045687
  10.000       SW       HW 0x03c03b2713753311         10.0.0.60       10.0.0.59    10003    30003    17        5           true     false    false    1                5.178         0.000         0        2045001
  10.000       SW       HW 0x0de0dd2710753011         10.0.0.222       10.0.0.221    10000    30000    17        5           true     false    false    2                1.315         0.000         0        2040245
  10.000       SW       HW 0x0f60f52718753811         10.0.0.246       10.0.0.245    10008    30008    17        5           true     false    false    2                9.613         0.000         0        2036876
  10.000       SW       HW 0x0e60e52714753411         10.0.0.230       10.0.0.229    10004    30004    17        5           true     false    false    2                9.342         0.000         0        2026037
  10.000       SW       HW 0x1000ff2714753411         10.0.1.0       10.0.0.255    10004    30004    17        5           true     false    false    2                8.222         0.000         0        2025485
  10.000       SW       HW 0x0580572710753011         10.0.0.88       10.0.0.87    10000    30000    17        5           true     false    false    1                2.155         0.000         0        2025236
  10.000       SW       HW 0x0440432712753211         10.0.0.68       10.0.0.67    10002    30002    17        5           true     false    false    1                5.859         0.000         0        1991481
  10.000       SW       HW 0x0980972712753211         10.0.0.152       10.0.0.151    10002    30002    17        5           true     false    false    1                4.804         0.000         0        1991096
  10.000       SW       HW 0x0f80f72711753111         10.0.0.248       10.0.0.247    10001    30001    17        5           true     false    false    2                6.184         0.000         0        1982958
  10.000       SW       HW 0x00c00b2712753211         10.0.0.12       10.0.0.11    10002    30002    17        5           true     false    false    1                5.680         0.000         0        1962539
  10.000       SW       HW 0x09e09d2711753111         10.0.0.158       10.0.0.157    10001    30001    17        5           true     false    false    2                1.825         0.000         0        1959752
